Id,Source,Target,Type,action,weight
8037,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8038,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8039,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8040,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8041,高雄市立岡山醫院,高雄市立大同醫院,Directed,import,1
8042,高雄市立岡山醫院,國軍高雄總醫院左營分院,Directed,import,1
8043,高雄市立岡山醫院,國立成功大學醫學院附設醫院,Directed,import,1
8044,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8045,高雄市立岡山醫院,國立成功大學醫學院附設醫院,Directed,import,1
8046,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8047,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8048,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8049,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8050,高雄市立岡山醫院,健仁醫院,Directed,import,1
8051,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8052,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8053,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8054,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8055,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8056,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8057,高雄市立岡山醫院,台南市立醫院,Directed,import,1
8058,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8059,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8060,高雄市立岡山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
8061,高雄市立岡山醫院,衛生福利部屏東醫院,Directed,import,1
8062,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8063,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8064,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8065,高雄市立岡山醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
8066,高雄市立岡山醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
8067,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8068,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8069,高雄市立岡山醫院,國立成功大學醫學院附設醫院,Directed,import,1
8070,高雄市立岡山醫院,國立成功大學醫學院附設醫院,Directed,import,1
8071,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8072,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8073,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8074,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8075,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8076,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8077,高雄市立岡山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
8078,高雄市立岡山醫院,國立成功大學醫學院附設醫院,Directed,import,1
8079,高雄市立岡山醫院,國軍高雄總醫院岡山分院,Directed,import,1
8080,高雄市立岡山醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
8081,高雄市立岡山醫院,台灣基督長老教會新樓醫療財團法人台南新樓醫院,Directed,import,1
8082,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8083,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8084,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8085,高雄市立岡山醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
8086,高雄市立岡山醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
8087,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8088,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8089,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8090,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8091,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8092,高雄市立岡山醫院,國軍高雄總醫院岡山分院,Directed,import,1
8093,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8094,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8095,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8096,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8097,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8098,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8099,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8100,高雄市立岡山醫院,國軍高雄總醫院左營分院,Directed,import,1
8101,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8102,高雄市立岡山醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
8103,高雄市立岡山醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
8104,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8105,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8106,高雄市立岡山醫院,台南市立醫院,Directed,import,1
8107,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8108,高雄市立岡山醫院,阮綜合醫療社團法人阮綜合醫院,Directed,import,1
8109,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8110,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8111,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8112,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8113,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8114,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8115,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8116,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8117,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8118,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8119,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8120,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8121,高雄市立岡山醫院,奇美醫療財團法人佳里奇美醫院,Directed,import,1
8122,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8123,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8124,高雄市立岡山醫院,台南市立醫院,Directed,import,1
8125,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8126,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8127,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8128,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8129,高雄市立岡山醫院,國立成功大學醫學院附設醫院,Directed,import,1
8130,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8131,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8132,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8133,高雄市立岡山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
8134,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8135,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8136,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8137,高雄市立岡山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
8138,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8139,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8140,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8141,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8142,高雄市立岡山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
8143,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8144,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8145,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8146,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8147,高雄市立岡山醫院,台南市立醫院,Directed,import,1
8148,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8149,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8150,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8151,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8152,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8153,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8154,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8155,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8156,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8157,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8158,高雄市立岡山醫院,國軍高雄總醫院岡山分院,Directed,import,1
8159,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8160,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8161,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8162,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8163,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8164,高雄市立岡山醫院,阮綜合醫療社團法人阮綜合醫院,Directed,import,1
8165,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8166,高雄市立岡山醫院,國軍高雄總醫院岡山分院,Directed,import,1
8167,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8168,高雄市立岡山醫院,國軍高雄總醫院岡山分院,Directed,import,1
8169,高雄市立岡山醫院,健仁醫院,Directed,import,1
8170,高雄市立岡山醫院,國立成功大學醫學院附設醫院,Directed,import,1
8171,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8172,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8173,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8174,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8175,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8176,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8177,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8178,高雄市立岡山醫院,國軍高雄總醫院岡山分院,Directed,import,1
8179,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8180,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8181,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8182,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8183,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8184,高雄市立岡山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
8185,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8186,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8187,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8188,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8189,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8190,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8191,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8192,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8193,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8194,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8195,高雄市立岡山醫院,國軍高雄總醫院岡山分院,Directed,import,1
8196,高雄市立岡山醫院,國立成功大學醫學院附設醫院,Directed,import,1
8197,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8198,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8199,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8200,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8201,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8202,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8203,高雄市立岡山醫院,國立成功大學醫學院附設醫院,Directed,import,1
8204,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8205,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8206,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8207,高雄市立岡山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
8208,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8209,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8210,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8211,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8212,高雄市立岡山醫院,台南市立醫院,Directed,import,1
8213,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8214,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8215,高雄市立岡山醫院,國立成功大學醫學院附設醫院,Directed,import,1
8216,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8217,高雄市立岡山醫院,屏基醫療財團法人屏東基督教醫院,Directed,import,1
8218,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8219,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8220,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8221,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8222,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8223,高雄市立岡山醫院,國軍高雄總醫院岡山分院,Directed,import,1
8224,高雄市立岡山醫院,台南市立醫院,Directed,import,1
8225,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8226,高雄市立岡山醫院,高雄市立小港醫院,Directed,import,1
8227,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8228,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8229,高雄市立岡山醫院,衛生福利部台南醫院,Directed,import,1
8230,高雄市立岡山醫院,國軍高雄總醫院左營分院,Directed,import,1
8231,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8232,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8233,高雄市立岡山醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
8234,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8235,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8236,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8237,高雄市立岡山醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
8238,高雄市立岡山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
8239,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8240,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8241,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8242,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8243,高雄市立岡山醫院,台南市立醫院,Directed,import,1
8244,高雄市立岡山醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
8245,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8246,高雄市立岡山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
8247,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8248,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8249,高雄市立岡山醫院,台南市立醫院,Directed,import,1
8250,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8251,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8252,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8253,高雄市立岡山醫院,國立成功大學醫學院附設醫院,Directed,import,1
8254,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8255,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8256,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8257,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8258,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8259,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8260,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8261,高雄市立岡山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
8262,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8263,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8264,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8265,高雄市立岡山醫院,阮綜合醫療社團法人阮綜合醫院,Directed,import,1
8266,高雄市立岡山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
8267,高雄市立岡山醫院,台南市立醫院,Directed,import,1
8268,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8269,高雄市立岡山醫院,阮綜合醫療社團法人阮綜合醫院,Directed,import,1
8270,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8271,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8272,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8273,高雄市立岡山醫院,國立成功大學醫學院附設醫院,Directed,import,1
8274,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8275,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8276,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8277,高雄市立岡山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
8278,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8279,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8280,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8281,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8282,高雄市立岡山醫院,國立成功大學醫學院附設醫院,Directed,import,1
8283,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8284,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8285,高雄市立岡山醫院,國軍高雄總醫院岡山分院,Directed,import,1
8286,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8287,高雄市立岡山醫院,國軍高雄總醫院左營分院,Directed,import,1
8288,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8289,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8290,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8291,高雄市立岡山醫院,國軍高雄總醫院岡山分院,Directed,import,1
8292,高雄市立岡山醫院,國軍高雄總醫院岡山分院,Directed,import,1
8293,高雄市立岡山醫院,國立成功大學醫學院附設醫院,Directed,import,1
8294,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8295,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8296,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8297,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8298,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8299,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8300,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8301,高雄市立岡山醫院,台南市立醫院,Directed,import,1
8302,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8303,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8304,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8305,高雄市立岡山醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
8306,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8307,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8308,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8309,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8310,高雄市立岡山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
8311,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8312,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8313,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8314,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8315,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8316,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8317,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8318,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8319,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8320,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8321,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8322,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8323,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8324,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8325,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8326,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8327,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8328,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8329,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8330,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8331,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8332,高雄市立岡山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
8333,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8334,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8335,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8336,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8337,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8338,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8339,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8340,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8341,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8342,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8343,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8344,高雄市立岡山醫院,奇美醫療財團法人佳里奇美醫院,Directed,import,1
8345,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8346,高雄市立岡山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
8347,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8348,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8349,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8350,高雄市立岡山醫院,國軍高雄總醫院左營分院,Directed,import,1
8351,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8352,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8353,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8354,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8355,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8356,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8357,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8358,高雄市立岡山醫院,國軍高雄總醫院岡山分院,Directed,import,1
8359,高雄市立岡山醫院,國軍高雄總醫院岡山分院,Directed,import,1
8360,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8361,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8362,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8363,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8364,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8365,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8366,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8367,高雄市立岡山醫院,國立成功大學醫學院附設醫院,Directed,import,1
8368,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8369,高雄市立岡山醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
8370,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8371,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8372,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8373,高雄市立岡山醫院,國軍高雄總醫院岡山分院,Directed,import,1
8374,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8375,高雄市立岡山醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
8376,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8377,高雄市立岡山醫院,台灣基督長老教會新樓醫療財團法人台南新樓醫院,Directed,import,1
8378,高雄市立岡山醫院,台灣基督長老教會新樓醫療財團法人麻豆新樓醫院,Directed,import,1
8379,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8380,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8381,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8382,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8383,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8384,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8385,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8386,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8387,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8388,高雄市立岡山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
8389,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8390,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8391,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8392,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8393,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8394,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8395,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
8396,高雄市立岡山醫院,義大醫療財團法人義大醫院,Directed,import,1
8397,高雄市立岡山醫院,高雄榮民總醫院,Directed,import,1
